ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
8096917	6.91e-01	3.99e-01	0.8608208	-6.078904	0.264329		
7986503	6.91e-01	3.99e-01	0.8607521	-6.078962	0.2208909	DNM1P46///DNM1P46	dynamin 1 pseudogene 46///dynamin 1 pseudogene 46
7905355	6.91e-01	3.99e-01	-0.860714	-6.078995	-0.2410641	TNFAIP8L2-SCNM1///SCNM1	TNFAIP8L2-SCNM1 readthrough///sodium channel modifier 1
7985159	6.91e-01	3.99e-01	-0.8606087	-6.079084	-0.4193861	CRABP1	cellular retinoic acid binding protein 1
8166355	6.91e-01	3.99e-01	-0.8603341	-6.079317	-0.3749875	CNKSR2	connector enhancer of kinase suppressor of Ras 2
8055281	6.91e-01	3.99e-01	0.8602926	-6.079352	0.262805	NOC2LP2	NOC2 like nucleolar associated transcriptional repressor pseudogene 2
8005305	6.91e-01	3.99e-01	-0.8600527	-6.079556	-0.2368687	GID4	GID complex subunit 4 homolog
8032275	6.91e-01	3.99e-01	0.860044	-6.079563	0.1918324	MBD3	methyl-CpG binding domain protein 3
8180192	6.91e-01	3.99e-01	0.8599824	-6.079615	0.0940325	RNA28S5///RNA18S5///RNA5-8S5	RNA, 28S ribosomal 5///RNA, 18S ribosomal 5///RNA, 5.8S ribosomal 5
8127180	6.91e-01	3.99e-01	-0.8599226	-6.079666	-0.165676	HMGCLL1	3-hydroxymethyl-3-methylglutaryl-CoA lyase like 1
7893741	6.92e-01	3.99e-01	0.8595864	-6.079951	0.5519031		
8090388	6.92e-01	3.99e-01	0.8595842	-6.079953	0.1904513	C3orf22	chromosome 3 open reading frame 22
8014160	6.92e-01	3.99e-01	-0.8593707	-6.080134	-0.4121166	CCL1	C-C motif chemokine ligand 1
8002444	6.92e-01	3.99e-01	-0.8593314	-6.080167	-0.216124	VAC14	Vac14, PIKFYVE complex component
8038839	6.92e-01	4.00e-01	-0.8592661	-6.080222	-0.243623	SIGLEC8	sialic acid binding Ig like lectin 8
8112582	6.92e-01	4.00e-01	0.8592214	-6.08026	0.3142723		
8054297	6.92e-01	4.00e-01	0.8592016	-6.080277	0.411599	CHST10	carbohydrate sulfotransferase 10
7948330	6.92e-01	4.00e-01	-0.8591443	-6.080326	-0.3605944	OR5B21	olfactory receptor family 5 subfamily B member 21
7909841	6.92e-01	4.00e-01	0.8591269	-6.08034	0.138148	MARK1	microtubule affinity regulating kinase 1
7906898	6.92e-01	4.00e-01	0.8590865	-6.080375	0.2297044		
8009241	6.92e-01	4.00e-01	0.8590618	-6.080395	0.4033979	SNORD104	small nucleolar RNA, C/D box 104
7906205	6.92e-01	4.00e-01	-0.8589519	-6.080489	-0.1491832	BCAN	brevican
7894745	6.92e-01	4.00e-01	0.8589475	-6.080492	0.321196		
7916024	6.92e-01	4.00e-01	-0.8588349	-6.080588	-0.2445761	TTC39A	tetratricopeptide repeat domain 39A
8013572	6.92e-01	4.00e-01	0.8587744	-6.080639	0.1304583		
8001099	6.92e-01	4.00e-01	0.8586824	-6.080717	0.3030891	HERC2P4///HERC2P2///HERC2P3///HERC2	hect domain and RLD 2 pseudogene 4///hect domain and RLD 2 pseudogene 2///hect domain and RLD 2 pseudogene 3///HECT and RLD domain containing E3 ubiquitin protein ligase 2
8050113	6.92e-01	4.00e-01	0.8586557	-6.080739	0.1423296	LOC100129581	uncharacterized LOC100129581
7892951	6.92e-01	4.00e-01	0.8586098	-6.080778	0.3972832		
7927552	6.92e-01	4.00e-01	0.8585469	-6.080831	0.4079032	AGAP5///AGAP9///AGAP12P///AGAP6///AGAP11///AGAP4	ArfGAP with GTPase domain, ankyrin repeat and PH domain 5///ArfGAP with GTPase domain, ankyrin repeat and PH domain 9///ArfGAP with GTPase domain, ankyrin repeat and PH domain 12, pseudogene///ArfGAP with GTPase domain, ankyrin repeat and PH domain 6///ArfGAP with GTPase domain, ankyrin repeat and PH domain 11///ArfGAP with GTPase domain, ankyrin repeat and PH domain 4
7895283	6.92e-01	4.00e-01	0.8585092	-6.080863	0.6452338		
8032157	6.92e-01	4.00e-01	-0.8584933	-6.080877	-0.2197731	SBNO2	strawberry notch homolog 2
8157828	6.92e-01	4.00e-01	-0.8584612	-6.080904	-0.2445931	ARPC5L	actin related protein 2/3 complex subunit 5 like
8009639	6.92e-01	4.00e-01	-0.8584385	-6.080923	-0.2156812	GPRC5C	G protein-coupled receptor class C group 5 member C
8159667	6.92e-01	4.00e-01	0.8583405	-6.081006	0.2303785	TOR4A	torsin family 4 member A
7922309	6.92e-01	4.00e-01	0.858187	-6.081136	0.3940367	VAMP4	vesicle associated membrane protein 4
7981824	6.92e-01	4.00e-01	-0.8580402	-6.08126	-0.3570979	CYFIP1	cytoplasmic FMR1 interacting protein 1
7910427	6.92e-01	4.00e-01	-0.858016	-6.081281	-0.2686941	GALNT2	polypeptide N-acetylgalactosaminyltransferase 2
8174975	6.92e-01	4.00e-01	0.8577763	-6.081484	0.32742		
7896257	6.92e-01	4.00e-01	-0.8576614	-6.081581	-0.2996477		
7965941	6.92e-01	4.00e-01	0.8576381	-6.081601	0.1274661	GLT8D2	glycosyltransferase 8 domain containing 2
7966851	6.92e-01	4.00e-01	-0.8576272	-6.08161	-0.194834	TAOK3	TAO kinase 3
8085730	6.92e-01	4.00e-01	0.8575881	-6.081643	0.096877		
8001337	6.92e-01	4.00e-01	0.8574675	-6.081745	0.1958431	ZNF423	zinc finger protein 423
8139808	6.92e-01	4.00e-01	0.8574448	-6.081764	0.096293		
7971998	6.92e-01	4.00e-01	-0.8574384	-6.081769	-0.3137425		
8119403	6.93e-01	4.01e-01	-0.857259	-6.081921	-0.2447601	APOBEC2	apolipoprotein B mRNA editing enzyme catalytic subunit 2
7975676	6.93e-01	4.01e-01	-0.8571728	-6.081994	-0.3760966	BBOF1	basal body orientation factor 1
7942693	6.93e-01	4.01e-01	-0.8569796	-6.082157	-0.2559593	B3GNT6	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 6
8110362	6.93e-01	4.01e-01	-0.8568962	-6.082228	-0.2409369	GRK6	G protein-coupled receptor kinase 6
7898679	6.93e-01	4.01e-01	0.8568814	-6.08224	0.3329065	NBPF3	neuroblastoma breakpoint family member 3
7986527	6.93e-01	4.01e-01	0.8568504	-6.082266	0.4958279		
8122222	6.93e-01	4.01e-01	0.8566445	-6.08244	0.4074703	PDE7B	phosphodiesterase 7B
8039054	6.93e-01	4.01e-01	0.8566291	-6.082453	0.3534434	ZNF347	zinc finger protein 347
8164781	6.93e-01	4.01e-01	0.8564695	-6.082588	0.2147976	TSC1	tuberous sclerosis 1
8045086	6.93e-01	4.01e-01	-0.8563537	-6.082686	-0.2455807		
8033767	6.93e-01	4.01e-01	-0.8562994	-6.082732	-0.2319838	ZNF560	zinc finger protein 560
7895888	6.93e-01	4.01e-01	-0.8562912	-6.082739	-0.5483581		
8096536	6.93e-01	4.01e-01	0.8562791	-6.082749	0.2523726		
7919324	6.93e-01	4.01e-01	0.8562204	-6.082799	0.148683		
8109826	6.93e-01	4.01e-01	-0.8560879	-6.08291	-0.1540073		
8140070	6.93e-01	4.01e-01	0.8560855	-6.082912	0.2678599	TBL2	transducin (beta)-like 2
7896465	6.93e-01	4.01e-01	0.8560815	-6.082916	0.2606691		
7961365	6.93e-01	4.01e-01	0.8559656	-6.083014	0.5479081	MANSC1	MANSC domain containing 1
8045563	6.93e-01	4.01e-01	-0.855948	-6.083029	-0.3578232	ARHGAP15	Rho GTPase activating protein 15
7968630	6.93e-01	4.01e-01	-0.8558863	-6.083081	-0.1461928		
8027040	6.93e-01	4.01e-01	0.8558122	-6.083143	0.1997253	TMEM59L	transmembrane protein 59 like
7982117	6.93e-01	4.01e-01	-0.8558059	-6.083149	-0.1368146	GABRG3	gamma-aminobutyric acid type A receptor gamma3 subunit
8175438	6.93e-01	4.01e-01	0.8557768	-6.083173	0.2547807		
7903945	6.93e-01	4.01e-01	0.8556833	-6.083252	0.1917317	CHIA	chitinase, acidic
8011112	6.93e-01	4.01e-01	-0.8556337	-6.083294	-0.6333729		
7892857	6.93e-01	4.01e-01	0.8556184	-6.083307	0.2380724		
7963491	6.93e-01	4.02e-01	-0.8555459	-6.083368	-0.2065614	KRT1	keratin 1
7955317	6.93e-01	4.02e-01	-0.8552392	-6.083627	-0.354022	ASIC1	acid sensing ion channel subunit 1
8067495	6.93e-01	4.02e-01	-0.855219	-6.083644	-0.1982753	CABLES2	Cdk5 and Abl enzyme substrate 2
8060625	6.94e-01	4.02e-01	-0.8550094	-6.08382	-0.1352108		
8011093	6.94e-01	4.02e-01	-0.8549883	-6.083838	-0.4552541	SLC43A2	solute carrier family 43 member 2
7936925	6.94e-01	4.02e-01	-0.854974	-6.08385	-0.1909878	FLJ37035	uncharacterized LOC399821
7895088	6.94e-01	4.02e-01	-0.8549036	-6.08391	-0.1475131		
7901272	6.94e-01	4.02e-01	-0.854876	-6.083933	-0.29964	CYP4X1	cytochrome P450 family 4 subfamily X member 1
8115927	6.94e-01	4.02e-01	0.8548442	-6.08396	0.1777536	RNF44	ring finger protein 44
7978997	6.94e-01	4.02e-01	0.8547475	-6.084041	0.3122019	MAP4K5	mitogen-activated protein kinase kinase kinase kinase 5
8116031	6.94e-01	4.02e-01	0.8546692	-6.084107	0.2813579	PFN3	profilin 3
8025476	6.94e-01	4.02e-01	0.854399	-6.084335	0.1870942	OR7E24	olfactory receptor family 7 subfamily E member 24
8056829	6.94e-01	4.02e-01	0.8543853	-6.084347	0.3543955	CIR1	corepressor interacting with RBPJ, 1
7902382	6.94e-01	4.02e-01	0.854242	-6.084467	0.3161592	RABGGTB	Rab geranylgeranyltransferase beta subunit
8141748	6.94e-01	4.02e-01	-0.8542252	-6.084482	-0.2201886		
7905589	6.94e-01	4.02e-01	0.8542121	-6.084493	0.1318466	CHTOP	chromatin target of PRMT1
8139055	6.94e-01	4.02e-01	-0.8541586	-6.084538	-0.2708694		
7903188	6.94e-01	4.02e-01	0.8541078	-6.08458	0.3456061	PTBP2	polypyrimidine tract binding protein 2
8101340	6.94e-01	4.02e-01	0.8540589	-6.084622	0.2041817	HNRNPDL	heterogeneous nuclear ribonucleoprotein D like
8151929	6.94e-01	4.02e-01	-0.8540438	-6.084634	-0.202076		
8066260	6.94e-01	4.02e-01	-0.8539065	-6.08475	-0.3980404	SNORA71C	small nucleolar RNA, H/ACA box 71C
7923905	6.94e-01	4.02e-01	-0.8538399	-6.084806	-0.3170458		
8016898	6.94e-01	4.02e-01	0.8537874	-6.08485	0.2033838	SRSF1	serine and arginine rich splicing factor 1
8044634	6.94e-01	4.03e-01	0.8535768	-6.085028	0.2136042	FOXD4L5///FOXD4L6///FOXD4L3///FOXD4L1///FOXD4	forkhead box D4-like 5///forkhead box D4-like 6///forkhead box D4-like 3///forkhead box D4-like 1///forkhead box D4
8072133	6.94e-01	4.03e-01	0.8535542	-6.085047	0.163631	TTC28-AS1	TTC28 antisense RNA 1
8110674	6.94e-01	4.03e-01	-0.853462	-6.085124	-0.1252642		
8158666	6.94e-01	4.03e-01	-0.8534378	-6.085145	-0.2394464	HMCN2	hemicentin 2
7904361	6.94e-01	4.03e-01	-0.8532263	-6.085323	-0.5406142	FAM46C	family with sequence similarity 46 member C
7949851	6.94e-01	4.03e-01	-0.8532174	-6.08533	-0.2082202	C11orf72	chromosome 11 open reading frame 72
7893895	6.94e-01	4.03e-01	-0.8531922	-6.085352	-0.3658292		
7980742	6.94e-01	4.03e-01	0.8531599	-6.085379	0.2519747	LOC283588	uncharacterized LOC283588
8088956	6.94e-01	4.03e-01	0.8531287	-6.085405	0.1528626		
8053890	6.94e-01	4.03e-01	-0.8530515	-6.08547	-0.2021361	STARD7	StAR related lipid transfer domain containing 7
8093053	6.94e-01	4.03e-01	-0.8529988	-6.085514	-0.4441412	TFRC	transferrin receptor
7947801	6.94e-01	4.03e-01	0.8529593	-6.085547	0.2187647	PACSIN3	protein kinase C and casein kinase substrate in neurons 3
8167443	6.94e-01	4.03e-01	-0.8529263	-6.085575	-0.1996647	MAGIX	MAGI family member, X-linked
7992067	6.94e-01	4.03e-01	0.8528529	-6.085637	0.26322		
8180207	6.94e-01	4.03e-01	0.8528438	-6.085645	0.2654893	LINC00680	long intergenic non-protein coding RNA 680
7905909	6.94e-01	4.03e-01	0.8527529	-6.085721	0.4248887	EFNA4	ephrin A4
7946275	6.94e-01	4.03e-01	0.852752	-6.085722	0.3449099	GVINP1	GTPase, very large interferon inducible pseudogene 1
8136289	6.94e-01	4.03e-01	0.8527238	-6.085746	0.3285736		
8086218	6.94e-01	4.03e-01	0.8526734	-6.085788	0.1190921		
7938559	6.94e-01	4.03e-01	-0.8526652	-6.085795	-0.2037232	RASSF10	Ras association domain family member 10
8172803	6.94e-01	4.03e-01	-0.8525879	-6.08586	-0.2646996		
7896383	6.94e-01	4.03e-01	-0.8525656	-6.085879	-0.3405816		
7902754	6.94e-01	4.03e-01	-0.8525407	-6.0859	-0.1346292	CLCA3P	chloride channel accessory 3, pseudogene
7995866	6.94e-01	4.03e-01	-0.8525158	-6.085921	-0.1944319	MIR138-2	microRNA 138-2
7896357	6.94e-01	4.03e-01	-0.8524302	-6.085993	-0.4018158		
8055273	6.94e-01	4.03e-01	0.8524104	-6.086009	0.0944196		
8076002	6.94e-01	4.03e-01	0.8522841	-6.086115	0.2336135	SLC16A8	solute carrier family 16 member 8
8030049	6.94e-01	4.03e-01	0.8522383	-6.086154	0.1952195	CYTH2	cytohesin 2
7994343	6.94e-01	4.03e-01	0.8522356	-6.086156	0.0958772		
7954008	6.94e-01	4.03e-01	-0.852225	-6.086165	-0.2398859		
8025051	6.95e-01	4.03e-01	0.851974	-6.086376	0.2016555		
7924230	6.95e-01	4.04e-01	0.8516524	-6.086646	0.2273799	ABHD17A	abhydrolase domain containing 17A
8144460	6.95e-01	4.04e-01	-0.8516414	-6.086656	-0.1800269	SPAG11A///SPAG11B	sperm associated antigen 11A///sperm associated antigen 11B
8048673	6.95e-01	4.04e-01	-0.851287	-6.086953	-0.2990556	SLC4A3	solute carrier family 4 member 3
8073129	6.95e-01	4.04e-01	-0.8511796	-6.087044	-0.2724011	MGAT3	mannosyl (beta-1,4-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase
8023828	6.95e-01	4.04e-01	-0.8511212	-6.087093	-0.3538002	NETO1	neuropilin and tolloid like 1
8180166	6.95e-01	4.04e-01	-0.851045	-6.087157	-0.1743602	TAPBP	TAP binding protein (tapasin)
8132243	6.95e-01	4.04e-01	0.8510415	-6.087159	0.1797528		
8053560	6.95e-01	4.04e-01	-0.8510337	-6.087166	-0.2626482		
8112033	6.95e-01	4.04e-01	0.8508762	-6.087298	0.3717406	ARL15	ADP ribosylation factor like GTPase 15
8110966	6.95e-01	4.04e-01	-0.8508658	-6.087307	-0.4122496	FAM173B	family with sequence similarity 173 member B
8150375	6.95e-01	4.04e-01	0.8508353	-6.087333	0.1595449	ADAM3A	ADAM metallopeptidase domain 3A (pseudogene)
8070716	6.95e-01	4.04e-01	0.8507785	-6.08738	0.1992766		
7936408	6.95e-01	4.04e-01	-0.8507287	-6.087422	-0.3784859	DCLRE1A	DNA cross-link repair 1A
8002523	6.95e-01	4.04e-01	-0.8504289	-6.087674	-0.282111	CMTR2	cap methyltransferase 2
8055969	6.95e-01	4.04e-01	-0.8504122	-6.087688	-0.4005233	ERMN	ermin
7894749	6.96e-01	4.04e-01	-0.8502467	-6.087827	-0.5003675		
7896249	6.96e-01	4.04e-01	0.8501818	-6.087881	0.1684378		
8049243	6.96e-01	4.04e-01	-0.8501735	-6.087888	-0.1760797	NEU2	neuraminidase 2
8165676	6.96e-01	4.05e-01	-0.8498337	-6.088173	-0.1818285		
8034722	6.96e-01	4.05e-01	0.8498197	-6.088185	0.1558238	RFX1	regulatory factor X1
7894918	6.96e-01	4.05e-01	-0.849768	-6.088228	-0.3731003		
7893075	6.96e-01	4.05e-01	0.8497412	-6.08825	0.6131341		
7930498	6.96e-01	4.05e-01	-0.8496975	-6.088287	-0.219164	ACSL5	acyl-CoA synthetase long-chain family member 5
8132349	6.96e-01	4.05e-01	0.8496966	-6.088288	0.3430922	NME8	NME/NM23 family member 8
8151052	6.96e-01	4.05e-01	-0.8495899	-6.088377	-0.1949999		
7895759	6.96e-01	4.05e-01	0.8495576	-6.088404	0.5300233		
8150099	6.96e-01	4.05e-01	-0.849331	-6.088594	-0.248177	MBOAT4	membrane bound O-acyltransferase domain containing 4
8133233	6.96e-01	4.05e-01	0.8493052	-6.088616	0.2904433	AUTS2	autism susceptibility candidate 2
8088903	6.96e-01	4.05e-01	0.8492342	-6.088675	0.1577755		
8023871	6.96e-01	4.05e-01	-0.8491094	-6.08878	-0.2323738	ZADH2	zinc binding alcohol dehydrogenase domain containing 2
8112801	6.96e-01	4.05e-01	-0.8489279	-6.088932	-0.1146367		
7963721	6.96e-01	4.05e-01	0.8488965	-6.088958	0.270313	CALCOCO1	calcium binding and coiled-coil domain 1
8065396	6.96e-01	4.05e-01	0.8487802	-6.089056	0.1931328	CST9L	cystatin 9-like
8133770	6.96e-01	4.05e-01	-0.8487759	-6.089059	-0.4208289	CCDC146	coiled-coil domain containing 146
8107406	6.96e-01	4.05e-01	0.8487564	-6.089076	0.2365664		
7920470	6.96e-01	4.05e-01	0.8487355	-6.089093	0.1142764		
7926037	6.96e-01	4.05e-01	-0.8487173	-6.089109	-0.6215181	PFKFB3	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3
7894255	6.96e-01	4.05e-01	-0.848585	-6.089219	-0.3296425		
8071655	6.96e-01	4.05e-01	0.8485818	-6.089222	0.2615102		
8084844	6.96e-01	4.05e-01	-0.8485159	-6.089277	-0.2336019	OPA1	OPA1, mitochondrial dynamin like GTPase
8101757	6.96e-01	4.05e-01	-0.8484658	-6.089319	-0.5014565	GPRIN3	GPRIN family member 3
7953620	6.96e-01	4.05e-01	-0.8483976	-6.089376	-0.1753718		
8053429	6.96e-01	4.05e-01	-0.8483903	-6.089382	-0.1946872	GGCX	gamma-glutamyl carboxylase
8159876	6.96e-01	4.05e-01	0.8483565	-6.089411	0.2917854	RFX3	regulatory factor X3
8020339	6.96e-01	4.05e-01	-0.8483024	-6.089456	-0.1854919	MC5R	melanocortin 5 receptor
7899087	6.96e-01	4.05e-01	0.8482545	-6.089496	0.4370063	PDIK1L	PDLIM1 interacting kinase 1 like
7910014	6.96e-01	4.06e-01	-0.8481778	-6.08956	-0.4419559	CNIH4	cornichon family AMPA receptor auxiliary protein 4
7893530	6.96e-01	4.06e-01	0.8481239	-6.089605	0.2217152		
8155167	6.96e-01	4.06e-01	0.8480895	-6.089634	0.1840867	HRCT1	histidine rich carboxyl terminus 1
7973727	6.96e-01	4.06e-01	0.8480141	-6.089697	0.4781997	NYNRIN	NYN domain and retroviral integrase containing
8132404	6.96e-01	4.06e-01	0.8479942	-6.089714	0.1774834	YAE1D1	Yae1 domain containing 1
7940737	6.96e-01	4.06e-01	-0.8479752	-6.08973	-0.3725697	SLC22A10	solute carrier family 22 member 10
7931393	6.96e-01	4.06e-01	0.8479641	-6.089739	0.3019484	GLRX3	glutaredoxin 3
8000117	6.96e-01	4.06e-01	0.8479418	-6.089758	0.2988071	CRYM	crystallin mu
8166607	6.96e-01	4.06e-01	-0.8479219	-6.089774	-0.2862487		
7990683	6.96e-01	4.06e-01	-0.847905	-6.089789	-0.2994678	ACSBG1	acyl-CoA synthetase bubblegum family member 1
8047559	6.96e-01	4.06e-01	0.8478844	-6.089806	0.092013		
7904164	6.96e-01	4.06e-01	-0.8477641	-6.089906	-0.1166983		
8137903	6.96e-01	4.06e-01	0.8477543	-6.089915	0.2234387	ERVK-19///ERVK-9///ERVK-6///ERVK-4	endogenous retrovirus group K member 19///endogenous retrovirus group K member 9///endogenous retrovirus group K member 6///endogenous retrovirus group K member 4
7895607	6.96e-01	4.06e-01	-0.8475985	-6.090045	-0.3184482		
7894120	6.96e-01	4.06e-01	-0.8475322	-6.0901	-0.5909464		
8092957	6.97e-01	4.06e-01	0.8474405	-6.090177	0.3946301		
8097373	6.97e-01	4.06e-01	0.8472926	-6.090301	0.3402272	ABHD18	abhydrolase domain containing 18
7893215	6.97e-01	4.06e-01	0.8472026	-6.090376	0.3918904		
7917530	6.97e-01	4.06e-01	0.8471452	-6.090424	0.6063131	GBP2	guanylate binding protein 2
7896424	6.97e-01	4.06e-01	0.8471389	-6.090429	0.2709255		
7984862	6.97e-01	4.06e-01	-0.8471323	-6.090435	-0.2371334	CYP1A2	cytochrome P450 family 1 subfamily A member 2
8077082	6.97e-01	4.06e-01	0.8467932	-6.090718	0.1439784	LMF2	lipase maturation factor 2
8144982	6.97e-01	4.06e-01	0.8465281	-6.09094	0.2401077	NPM2	nucleophosmin/nucleoplasmin 2
8061647	6.97e-01	4.06e-01	-0.8465108	-6.090954	-0.2743381	XKR7	XK related 7
8055236	6.97e-01	4.06e-01	-0.8464501	-6.091005	-0.2321941	LOC646743///TISP43	uncharacterized LOC646743///uncharacterized LOC150527
8156261	6.97e-01	4.07e-01	-0.8463507	-6.091088	-0.2392464		
8036406	6.97e-01	4.07e-01	0.8461004	-6.091297	0.3625224	ZNF571	zinc finger protein 571
7934026	6.97e-01	4.07e-01	-0.846097	-6.0913	-0.3939488	DNA2	DNA replication helicase/nuclease 2
7895549	6.97e-01	4.07e-01	-0.8460845	-6.09131	-0.5258111		
8000772	6.97e-01	4.07e-01	-0.8460601	-6.091331	-0.1640935	FAM57B	family with sequence similarity 57 member B
7977409	6.97e-01	4.07e-01	-0.845925	-6.091444	-0.3416878	CRIP1	cysteine rich protein 1
7931830	6.97e-01	4.07e-01	0.8458951	-6.091468	0.147185		
8168373	6.97e-01	4.07e-01	-0.8458464	-6.091509	-0.218024		
8131506	6.97e-01	4.07e-01	-0.8457292	-6.091607	-0.2342419	NXPH1	neurexophilin 1
7904433	6.97e-01	4.07e-01	0.8457052	-6.091627	0.5311539	PHGDH	phosphoglycerate dehydrogenase
8091458	6.97e-01	4.07e-01	-0.8456513	-6.091672	-0.2431847	SERP1	stress-associated endoplasmic reticulum protein 1
8000600	6.98e-01	4.07e-01	0.8453785	-6.0919	0.2245899		
7892581	6.98e-01	4.07e-01	0.8453439	-6.091929	0.3224952		
7905147	6.98e-01	4.07e-01	-0.8452297	-6.092024	-0.4294396	C1orf54	chromosome 1 open reading frame 54
8015730	6.98e-01	4.07e-01	0.84507	-6.092157	0.2139715	LINC00671	long intergenic non-protein coding RNA 671
8007454	6.98e-01	4.07e-01	0.8450656	-6.092161	0.1637738	RND2	Rho family GTPase 2
7924401	6.98e-01	4.07e-01	-0.845026	-6.092194	-0.0985277	MIR215	microRNA 215
7948267	6.98e-01	4.07e-01	0.8449638	-6.092246	0.3044683	TIMM10	translocase of inner mitochondrial membrane 10 homolog (yeast)
8029530	6.98e-01	4.07e-01	-0.8448981	-6.0923	-0.229608	APOE	apolipoprotein E
7917599	6.98e-01	4.07e-01	0.8448785	-6.092317	0.2561823	BARHL2	BarH like homeobox 2
8069644	6.98e-01	4.07e-01	0.8448695	-6.092324	1.1314958	APP	amyloid beta precursor protein
8158164	6.98e-01	4.07e-01	0.8445892	-6.092558	0.1813606	PTGES2-AS1	PTGES2 antisense RNA 1 (head to head)
8170775	6.98e-01	4.08e-01	-0.8444835	-6.092646	-0.1665827	SSR4	signal sequence receptor subunit 4
7971239	6.98e-01	4.08e-01	-0.8444196	-6.092699	-0.265859		
7894307	6.98e-01	4.08e-01	0.8443818	-6.092731	0.3022407		
7894209	6.98e-01	4.08e-01	0.8443388	-6.092767	0.401734		
8119599	6.98e-01	4.08e-01	-0.8442744	-6.09282	-0.1762775	PTCRA	pre T-cell antigen receptor alpha
8162466	6.98e-01	4.08e-01	-0.8442564	-6.092835	-0.2367663	FAM120AOS	family with sequence similarity 120A opposite strand
7967337	6.98e-01	4.08e-01	-0.844142	-6.092931	-0.1672846	ABCB9	ATP binding cassette subfamily B member 9
8090180	6.98e-01	4.08e-01	0.8440956	-6.092969	0.1377456	MUC13	mucin 13, cell surface associated
8087530	6.98e-01	4.08e-01	-0.8440645	-6.092995	-0.3524292	CAMKV	CaM kinase like vesicle associated
7921702	6.98e-01	4.08e-01	-0.8439522	-6.093089	-0.1776046	ITLN2	intelectin 2
8016733	6.98e-01	4.08e-01	0.8439347	-6.093104	0.2922734		
7984635	6.98e-01	4.08e-01	-0.8439192	-6.093116	-0.1196011	TMEM202	transmembrane protein 202
7998902	6.98e-01	4.08e-01	-0.8439145	-6.09312	-0.1959348	HCFC1R1///PHRF1	host cell factor C1 regulator 1///PHD and ring finger domains 1
8043498	6.98e-01	4.08e-01	-0.8438712	-6.093156	-0.1953486		
7992414	6.98e-01	4.08e-01	-0.8438207	-6.093198	-0.2018098	TBL3	transducin beta like 3
8126288	6.98e-01	4.08e-01	-0.8438104	-6.093207	-0.4910447	TREML2	triggering receptor expressed on myeloid cells like 2
8083221	6.98e-01	4.08e-01	-0.8436084	-6.093375	-0.3210031	PBX2///PBX2P1	PBX homeobox 2///PBX homeobox 2 pseudogene 1
7951554	6.98e-01	4.08e-01	0.8435517	-6.093423	0.3575547	RDX	radixin
8102307	6.98e-01	4.08e-01	0.8435455	-6.093428	0.1147003		
7893144	6.98e-01	4.08e-01	0.8433892	-6.093558	0.3895919		
7896649	6.99e-01	4.08e-01	-0.843224	-6.093695	-0.2924354		
8044417	6.99e-01	4.08e-01	0.8431392	-6.093766	0.297305	TMEM87B	transmembrane protein 87B
7937037	6.99e-01	4.08e-01	0.8429665	-6.09391	0.2500674	LOC100509814	uncharacterized LOC100509814
8002283	6.99e-01	4.08e-01	0.8427295	-6.094107	0.1896139	TMED6	transmembrane p24 trafficking protein 6
8051133	6.99e-01	4.09e-01	0.8425558	-6.094251	0.4526564	FTH1P3	ferritin heavy chain 1 pseudogene 3
8076431	6.99e-01	4.09e-01	-0.8425423	-6.094263	-0.2425405	CYP2D7	cytochrome P450 family 2 subfamily D member 7 (gene/pseudogene)
8083223	6.99e-01	4.09e-01	-0.8424606	-6.094331	-0.4549021	C3orf58	chromosome 3 open reading frame 58
8044878	6.99e-01	4.09e-01	0.8424357	-6.094351	0.1506618		
8036309	6.99e-01	4.09e-01	0.8423679	-6.094408	0.5513236	ZFP82	ZFP82 zinc finger protein
8179258	6.99e-01	4.09e-01	-0.8423126	-6.094454	-0.1830862	LTA	lymphotoxin alpha
8155508	6.99e-01	4.09e-01	-0.8422708	-6.094488	-0.2293424		
